Date,Price,Open,High,Low,Volume,ChgPct
10-21-2005,2445.50,2395.00,2449.70,2382.00,33.69M,2.16
10-20-2005,2393.80,2430.15,2445.00,2360.00,42.29M,-0.51
10-19-2005,2406.15,2435.35,2447.00,2387.15,45.50M,-2.23
10-18-2005,2460.95,2491.25,2514.90,2445.20,30.24M,-0.99
10-17-2005,2485.50,2483.70,2510.00,2458.65,27.42M,-0.04
10-14-2005,2486.50,2508.80,2531.80,2481.10,34.75M,-1.88
10-13-2005,2534.20,2570.00,2585.90,2528.25,34.21M,-2.04
10-11-2005,2587.10,2572.00,2590.00,2522.50,34.48M,0.96
10-10-2005,2562.50,2570.00,2590.90,2553.55,21.22M,-0.20
10-07-2005,2567.70,2574.90,2595.00,2535.55,41.84M,0.01
10-06-2005,2567.45,2618.00,2630.00,2561.00,38.44M,-2.92
10-05-2005,2644.80,2665.00,2665.00,2636.00,22.00M,-0.64
10-04-2005,2661.80,2630.10,2666.70,2628.00,17.47M,1.32
10-03-2005,2627.20,2599.90,2629.95,2596.15,16.85M,1.32
09-30-2005,2593.00,2611.00,2611.00,2555.00,35.66M,-0.70
09-29-2005,2611.20,2606.25,2634.80,2604.00,17.45M,0.36
09-28-2005,2601.80,2578.00,2607.90,2558.35,21.89M,0.94
09-27-2005,2577.60,2562.05,2594.70,2553.00,25.92M,0.69
09-26-2005,2559.90,2490.00,2564.00,2482.60,23.10M,3.47
09-23-2005,2474.05,2482.25,2495.85,2451.00,26.78M,-0.03
09-22-2005,2474.85,2554.00,2557.30,2464.20,36.50M,-3.28
09-21-2005,2558.85,2560.00,2565.00,2502.75,37.72M,-0.14
09-20-2005,2562.45,2555.00,2568.95,2543.00,17.98M,0.06
09-19-2005,2560.95,2549.00,2565.00,2540.55,13.08M,0.78
09-16-2005,2541.10,2518.00,2544.50,2508.15,16.18M,0.99
09-15-2005,2516.15,2490.00,2519.25,2485.00,14.84M,1.32
09-14-2005,2483.25,2484.05,2503.00,2462.60,20.38M,-0.12
09-13-2005,2486.30,2465.65,2489.00,2465.65,11.39M,0.37
09-12-2005,2477.10,2453.00,2479.70,2452.15,8.93M,1.40
09-09-2005,2442.95,2447.10,2450.00,2433.50,10.42M,-0.11
09-08-2005,2445.75,2430.00,2448.80,2428.70,10.55M,0.95
09-06-2005,2422.80,2420.40,2426.00,2405.60,13.15M,0.41
09-05-2005,2412.85,2408.15,2431.75,2407.50,11.51M,0.20
09-02-2005,2408.00,2395.00,2412.40,2379.00,15.45M,0.74
09-01-2005,2390.25,2392.00,2444.00,2371.00,13.17M,1.08
08-31-2005,2364.75,2344.50,2367.90,2335.50,11.29M,0.63
08-30-2005,2349.90,2313.00,2354.65,2313.00,14.57M,1.75
08-29-2005,2309.45,2327.00,2327.00,2287.30,17.85M,-1.12
08-26-2005,2335.55,2335.00,2345.00,2316.05,14.97M,-0.81
08-25-2005,2354.55,2347.00,2354.90,2322.50,14.76M,1.35
08-24-2005,2323.15,2325.10,2336.00,2298.00,23.10M,-0.16
08-23-2005,2326.95,2366.20,2372.00,2323.15,25.64M,-1.63
08-22-2005,2365.55,2386.10,2404.00,2350.25,17.47M,-0.81
08-19-2005,2384.80,2385.00,2407.00,2378.10,19.57M,0.08
08-18-2005,2382.85,2410.50,2420.00,2375.60,22.22M,-0.90
08-17-2005,2404.60,2353.10,2408.70,2348.55,16.58M,1.69
08-16-2005,2364.55,2366.35,2371.35,2352.00,11.78M,0.17
08-12-2005,2360.45,2383.00,2383.85,2354.00,16.38M,-0.86
08-11-2005,2380.90,2365.00,2388.70,2352.60,18.64M,0.89
08-10-2005,2359.95,2316.00,2365.00,2312.10,19.74M,2.37
08-09-2005,2305.35,2315.00,2329.95,2290.35,22.08M,-0.44
08-08-2005,2315.50,2345.00,2351.20,2308.75,17.72M,-1.46
08-05-2005,2349.85,2350.00,2359.00,2345.60,12.07M,-0.34
08-04-2005,2357.75,2350.00,2362.25,2341.00,12.33M,0.71
08-03-2005,2341.10,2357.70,2365.90,2336.00,20.08M,-0.37
08-02-2005,2349.85,2310.10,2353.00,2310.10,11.34M,1.73
08-01-2005,2310.00,2299.00,2312.40,2281.90,12.26M,-0.10
07-29-2005,2312.30,2309.50,2335.85,2295.00,13.09M,-0.34
07-27-2005,2320.15,2300.00,2324.50,2292.05,12.37M,0.91
07-26-2005,2299.30,2289.00,2309.00,2274.15,17.78M,0.58
07-25-2005,2286.10,2271.35,2287.95,2266.55,11.83M,0.90
07-22-2005,2265.75,2225.10,2268.00,2222.00,16.45M,1.76
07-21-2005,2226.60,2244.70,2246.00,2217.00,13.89M,-0.53
07-20-2005,2238.40,2243.50,2248.00,2234.00,9.68M,0.09
07-19-2005,2236.30,2232.90,2241.90,2225.10,10.88M,0.07
07-18-2005,2234.70,2222.30,2287.00,2208.00,14.31M,1.44
07-15-2005,2202.95,2175.10,2209.80,2165.55,16.60M,1.43
07-14-2005,2171.90,2197.95,2199.00,2166.60,18.81M,-0.91
07-13-2005,2191.90,2212.00,2223.80,2186.35,17.60M,-1.02
07-12-2005,2214.45,2206.00,2227.00,2178.80,21.81M,0.24
07-11-2005,2209.15,2197.95,2214.80,2196.00,10.26M,0.94
07-08-2005,2188.55,2176.15,2194.00,2167.15,21.59M,1.10
07-07-2005,2164.80,2222.00,2225.00,2156.15,27.64M,-2.64
07-06-2005,2223.45,2204.85,2227.00,2201.20,12.57M,1.21
07-05-2005,2196.95,2223.00,2228.70,2193.30,16.40M,-1.21
07-04-2005,2223.90,2210.00,2227.00,2202.00,9.77M,0.77
07-01-2005,2206.85,2189.05,2211.70,2182.00,12.62M,-0.62
06-30-2005,2220.60,2199.90,2224.00,2198.00,13.52M,1.16
06-29-2005,2195.15,2167.40,2198.30,2135.00,13.93M,1.29
06-28-2005,2167.20,2180.00,2185.40,2165.00,14.34M,-0.62
06-27-2005,2180.65,2171.00,2199.00,2163.25,17.06M,0.10
06-24-2005,2178.50,2148.40,2187.35,2145.00,18.38M,0.47
06-23-2005,2168.30,2171.15,2174.35,2155.00,11.87M,0.16
06-22-2005,2164.85,2150.55,2177.00,2150.55,17.06M,0.76
06-21-2005,2148.55,2119.00,2150.95,2110.55,12.75M,1.44
06-20-2005,2117.95,2124.00,2134.00,2114.05,12.22M,0.46
06-17-2005,2108.20,2101.00,2112.30,2087.10,15.71M,0.37
06-16-2005,2100.45,2112.30,2114.50,2093.00,16.96M,-0.47
06-15-2005,2110.35,2099.00,2112.90,2090.10,11.63M,0.75
06-14-2005,2094.65,2085.15,2098.00,2075.15,14.02M,0.58
06-13-2005,2082.60,2078.00,2087.85,2059.25,14.18M,0.53
06-10-2005,2071.55,2084.00,2099.00,2065.30,15.91M,-0.51
06-09-2005,2082.10,2093.00,2094.00,2077.00,11.68M,-0.58
06-08-2005,2094.35,2087.00,2097.90,2080.05,14.14M,0.55
06-07-2005,2082.90,2070.00,2088.40,2064.30,11.21M,0.51
06-06-2005,2072.35,2065.00,2093.50,2064.00,14.02M,0.24
06-04-2005,2067.30,2070.00,2075.00,2063.10,4.89M,-0.41
06-03-2005,2075.85,2035.00,2079.50,2034.10,14.98M,1.85
06-02-2005,2038.10,2066.00,2069.00,2036.25,13.88M,-1.12
06-01-2005,2061.10,2062.70,2076.00,2055.60,12.59M,-0.09
05-31-2005,2063.00,2039.00,2066.50,2036.05,12.33M,1.02
05-30-2005,2042.20,2046.20,2055.50,2032.60,12.45M,-0.26
05-27-2005,2047.45,2043.40,2070.90,2042.00,17.54M,-1.31
05-26-2005,2074.70,2038.70,2075.45,2032.00,13.71M,1.83
05-25-2005,2037.35,2015.60,2040.95,2015.00,14.72M,0.56
05-24-2005,2026.10,2015.15,2028.90,2004.60,15.23M,0.79
05-23-2005,2010.15,1988.15,2013.90,1982.00,15.15M,1.13
05-20-2005,1987.70,1974.00,1993.00,1964.00,16.69M,0.48
05-19-2005,1978.25,1982.00,1992.75,1975.00,13.13M,0.56
05-18-2005,1967.20,1964.55,1976.00,1950.10,21.45M,-0.38
05-17-2005,1974.65,2012.00,2012.00,1965.10,16.78M,-1.39
05-16-2005,2002.40,1980.00,2004.70,1976.00,11.59M,1.31
05-13-2005,1976.60,1971.65,1980.00,1962.50,9.97M,-0.13
05-12-2005,1979.15,1969.00,1985.00,1966.00,10.44M,0.40
05-11-2005,1971.35,1970.00,1974.90,1951.20,16.39M,0.01
05-10-2005,1971.10,1989.40,1989.40,1966.70,14.03M,-0.76
05-09-2005,1986.15,1977.10,1988.00,1969.55,10.25M,0.93
05-06-2005,1967.90,1946.20,1976.90,1942.00,14.76M,0.96
05-05-2005,1949.20,1940.10,1959.65,1940.00,13.96M,0.92
05-04-2005,1931.50,1901.20,1933.70,1901.20,12.32M,1.49
05-03-2005,1903.05,1909.00,1914.90,1899.05,11.27M,-0.23
05-02-2005,1907.35,1892.40,1912.20,1878.65,15.85M,1.36
04-29-2005,1881.85,1910.00,1910.00,1877.00,17.13M,-3.06
04-28-2005,1941.30,1922.30,1942.00,1917.25,12.24M,0.61
04-27-2005,1929.55,1929.00,1958.90,1922.35,15.90M,-1.05
04-26-2005,1949.95,1964.00,1964.00,1943.50,13.72M,-0.34
04-25-2005,1956.60,1944.00,1964.00,1941.20,10.32M,0.29
04-22-2005,1950.95,1960.00,1964.70,1941.00,15.14M,0.52
04-21-2005,1940.80,1918.90,1943.00,1908.00,14.35M,0.72
04-20-2005,1927.00,1899.00,1949.00,1892.20,22.87M,1.89
04-19-2005,1891.20,1919.40,1939.85,1883.00,17.56M,-1.06
04-18-2005,1911.40,1917.00,1922.95,1900.65,13.79M,-1.48
04-15-2005,1940.05,2000.00,2000.00,1935.55,20.07M,-3.92
04-13-2005,2019.15,2028.00,2031.80,2006.10,11.10M,-0.11
04-12-2005,2021.30,2000.10,2024.20,1997.50,9.63M,0.98
04-11-2005,2001.70,2015.00,2015.00,1993.20,11.25M,-0.97
04-08-2005,2021.30,2042.55,2046.70,2015.10,14.83M,-0.91
04-07-2005,2039.95,2060.00,2063.85,2036.05,11.58M,-0.64
04-06-2005,2053.05,2040.00,2058.85,2035.55,14.10M,0.91
04-05-2005,2034.45,2049.95,2056.20,2028.25,18.20M,-0.70
04-04-2005,2048.80,2059.95,2062.90,2042.00,12.63M,-0.59
04-01-2005,2060.90,2028.00,2064.90,2015.60,15.46M,1.24
03-31-2005,2035.65,2008.10,2038.00,2008.10,13.19M,1.94
03-30-2005,1996.95,1989.90,2003.40,1974.20,15.83M,0.52
03-29-2005,1986.55,2031.75,2031.90,1976.00,21.18M,-2.52
03-28-2005,2037.90,2021.10,2049.70,2021.10,16.14M,1.08
03-24-2005,2016.05,2022.00,2034.90,2005.50,20.63M,-0.29
03-23-2005,2021.90,2053.30,2067.70,2015.00,26.27M,-1.94
03-22-2005,2061.85,2086.25,2088.70,2058.10,16.57M,-1.63
03-21-2005,2095.95,2114.95,2120.80,2088.05,10.93M,-0.84
03-18-2005,2113.65,2097.10,2116.00,2082.20,20.67M,0.59
03-17-2005,2101.30,2110.00,2115.00,2095.10,15.55M,-0.89
03-16-2005,2120.15,2119.75,2131.00,2115.00,12.29M,-0.03
03-15-2005,2120.85,2138.10,2139.00,2113.10,17.67M,-0.85
03-14-2005,2138.95,2150.10,2156.80,2135.10,11.74M,-0.40
03-11-2005,2147.55,2161.20,2169.65,2143.65,13.48M,-0.44
03-10-2005,2157.00,2146.00,2160.90,2135.50,15.53M,0.22
03-09-2005,2152.35,2160.05,2171.35,2135.00,21.99M,-0.35
03-08-2005,2159.95,2150.00,2164.00,2145.25,11.54M,0.40
03-07-2005,2151.30,2151.30,2162.00,2146.00,10.76M,0.32
03-04-2005,2144.50,2134.00,2149.80,2126.00,14.82M,0.65
03-03-2005,2130.60,2089.40,2134.40,2089.40,18.55M,1.89
03-02-2005,2091.10,2084.95,2095.00,2080.00,14.65M,0.41
03-01-2005,2082.60,2077.00,2109.90,2070.20,21.65M,-1.38
02-28-2005,2111.65,2061.40,2115.00,2034.50,32.86M,2.70
02-25-2005,2056.20,2061.40,2115.00,2034.50,14.09M,0.04
02-24-2005,2055.30,2061.10,2068.90,2053.50,9.39M,0.02
02-23-2005,2054.85,2055.00,2066.00,2051.00,13.50M,-0.45
02-22-2005,2064.10,2038.30,2067.80,2037.30,15.09M,0.98
02-21-2005,2044.15,2062.00,2064.20,2040.00,13.90M,-0.63
02-18-2005,2057.15,2067.00,2081.00,2051.05,13.07M,-0.47
02-17-2005,2066.85,2067.00,2069.90,2050.10,16.65M,-0.29
02-16-2005,2072.85,2099.90,2106.90,2063.00,15.15M,-1.20
02-15-2005,2098.05,2099.40,2103.50,2085.10,13.81M,-0.20
02-14-2005,2102.30,2110.00,2119.80,2093.10,11.33M,0.41
02-11-2005,2093.70,2074.95,2096.70,2073.50,14.23M,1.10
02-10-2005,2071.00,2071.25,2079.00,2055.50,14.20M,-0.42
02-09-2005,2079.65,2067.00,2085.00,2062.00,13.11M,0.98
02-08-2005,2059.40,2057.60,2068.90,2045.30,17.11M,-0.04
02-07-2005,2060.30,2096.00,2097.00,2056.00,17.53M,-1.13
02-04-2005,2083.90,2095.75,2100.10,2064.25,20.51M,-0.12
02-03-2005,2086.30,2059.95,2091.85,2053.50,15.37M,1.66
02-02-2005,2052.25,2055.05,2069.00,1964.90,14.25M,-0.12
02-01-2005,2054.80,2060.10,2068.00,2042.50,17.82M,-0.12
01-31-2005,2057.30,2020.00,2059.90,2016.05,16.24M,2.58
01-28-2005,2005.60,1962.00,2009.00,1961.00,15.62M,2.59
01-27-2005,1955.00,1944.00,1961.95,1939.20,11.25M,0.99
01-25-2005,1935.85,1898.10,1939.00,1892.35,15.63M,1.35
01-24-2005,1910.05,1930.25,1932.40,1905.00,12.11M,-0.80
01-20-2005,1925.50,1918.90,1929.00,1895.25,19.12M,0.08
01-19-2005,1923.95,1933.00,1947.00,1918.65,17.09M,-0.21
01-18-2005,1928.00,1939.00,1952.70,1920.00,17.66M,-0.35
01-17-2005,1934.80,1933.00,1944.90,1898.65,22.31M,0.44
01-14-2005,1926.35,1947.00,1954.90,1918.00,21.43M,-1.23
01-13-2005,1950.25,1907.40,1960.00,1907.40,19.75M,1.78
01-12-2005,1916.05,1960.35,1968.80,1903.00,25.64M,-1.93
01-11-2005,1953.70,1977.00,1988.70,1948.10,20.19M,-1.18
01-10-2005,1976.95,2019.00,2024.80,1971.40,14.52M,-2.12
01-07-2005,2019.80,1996.15,2026.75,1990.15,15.77M,1.07
01-06-2005,1998.50,2025.00,2038.50,1987.00,29.08M,-1.73
01-05-2005,2033.75,2104.00,2104.00,1997.00,34.80M,-3.56
01-04-2005,2108.85,2114.70,2120.00,2105.50,10.82M,-0.46
01-03-2005,2118.70,2092.00,2122.00,2091.70,12.52M,1.51
12-31-2004,2087.20,2068.00,2089.50,2062.05,10.68M,1.33
12-30-2004,2059.80,2072.95,2081.90,2055.85,9.24M,-0.65
12-29-2004,2073.30,2080.10,2084.40,2064.50,9.16M,-0.20
12-28-2004,2077.55,2062.35,2079.70,2059.00,7.92M,0.79
12-27-2004,2061.30,2051.00,2076.50,2041.00,9.76M,0.12
12-24-2004,2058.75,2044.70,2062.00,2040.60,9.33M,0.97
12-23-2004,2039.05,2029.00,2043.70,2029.00,7.55M,0.53
12-22-2004,2028.35,2047.00,2049.00,2022.00,13.72M,-0.68
12-21-2004,2042.20,2028.05,2043.90,2020.55,11.38M,0.82
12-20-2004,2025.50,2008.00,2027.85,2002.05,10.02M,0.81
12-17-2004,2009.30,2028.00,2033.00,2005.00,13.38M,-1.01
12-16-2004,2029.75,2027.00,2034.50,2010.10,10.23M,0.22
12-15-2004,2025.25,2009.85,2030.40,2009.15,11.62M,1.06
12-14-2004,2004.05,1985.00,2007.65,1985.00,10.67M,1.07
12-13-2004,1982.75,1963.50,1985.00,1961.15,9.94M,0.79
12-10-2004,1967.20,1996.50,1999.70,1964.10,14.68M,-1.39
12-09-2004,1994.95,1981.15,1998.90,1974.00,11.46M,0.77
12-08-2004,1979.75,1985.00,2004.60,1976.25,12.74M,-0.67
12-07-2004,1993.05,1990.00,2005.50,1983.00,14.09M,-0.01
12-06-2004,1993.20,2001.05,2008.50,1989.10,10.87M,-0.21
12-03-2004,1997.35,1999.00,2008.50,1989.05,11.43M,0.13
12-02-2004,1994.85,1971.05,1998.00,1969.00,12.20M,1.65
12-01-2004,1962.50,1959.70,1969.20,1941.25,14.48M,0.38
11-30-2004,1955.00,1947.10,1961.00,1946.10,11.07M,0.70
11-29-2004,1941.40,1900.00,1944.90,1899.00,9.39M,2.12
11-25-2004,1901.05,1907.10,1915.75,1896.20,7.70M,-0.27
11-24-2004,1906.15,1893.05,1908.95,1892.30,8.49M,0.74
11-23-2004,1892.15,1881.70,1901.70,1881.10,11.23M,0.88
11-22-2004,1875.65,1864.00,1881.00,1853.00,10.87M,0.23
11-19-2004,1871.30,1891.10,1896.50,1868.00,10.93M,-1.25
11-18-2004,1894.90,1890.00,1898.00,1876.15,8.81M,0.46
11-17-2004,1886.20,1882.10,1891.00,1881.00,6.90M,0.34
11-16-2004,1879.85,1874.80,1882.00,1864.50,8.66M,0.31
11-12-2004,1874.05,1882.90,1886.00,1867.00,3.41M,-0.07
11-11-2004,1875.40,1878.70,1882.90,1872.50,6.36M,-0.15
11-10-2004,1878.20,1862.00,1879.90,1862.00,7.37M,1.08
11-09-2004,1858.10,1860.05,1867.50,1852.00,8.27M,-0.21
11-08-2004,1862.05,1861.00,1876.00,1857.00,7.74M,0.28
11-05-2004,1856.80,1843.60,1858.90,1841.00,9.32M,1.09
11-04-2004,1836.70,1845.50,1849.00,1834.30,9.16M,-0.15
11-03-2004,1839.50,1816.00,1841.85,1815.00,13.04M,1.48
11-02-2004,1812.65,1800.00,1815.80,1799.90,9.29M,0.99
11-01-2004,1794.85,1780.00,1798.90,1776.10,8.33M,0.54
10-29-2004,1785.25,1805.00,1805.00,1782.30,9.67M,-0.82
10-28-2004,1800.10,1795.00,1809.80,1795.00,8.28M,0.87
10-27-2004,1784.50,1785.05,1796.05,1775.50,10.68M,0.09
10-26-2004,1782.90,1758.15,1785.00,1751.35,15.18M,1.41
10-25-2004,1758.10,1775.00,1778.35,1754.60,11.57M,-1.40
10-21-2004,1783.15,1790.05,1797.90,1776.00,12.22M,-0.38
10-20-2004,1790.00,1812.00,1814.75,1786.60,12.23M,-1.09
10-19-2004,1809.65,1793.75,1818.00,1788.55,11.36M,1.37
10-18-2004,1785.15,1797.60,1801.70,1782.35,9.60M,-0.35
10-15-2004,1791.35,1795.05,1813.40,1785.60,13.88M,-0.38
10-14-2004,1798.25,1780.00,1808.95,1770.65,13.88M,0.70
10-12-2004,1785.80,1815.00,1818.00,1782.20,13.14M,-1.09
10-11-2004,1805.55,1816.00,1827.00,1801.55,10.04M,-0.55
10-09-2004,1815.45,1811.00,1818.00,1810.00,2.32M,-0.12
10-08-2004,1817.65,1814.00,1820.95,1804.15,11.30M,0.12
10-07-2004,1815.50,1795.00,1819.75,1794.10,14.99M,1.25
10-06-2004,1793.10,1814.05,1823.70,1788.25,15.56M,-1.06
10-05-2004,1812.35,1807.10,1817.90,1797.00,11.48M,0.45
10-04-2004,1804.25,1784.90,1813.60,1784.90,11.20M,1.43
10-01-2004,1778.80,1742.00,1782.40,1728.30,14.92M,1.91
09-30-2004,1745.50,1738.80,1747.00,1734.20,9.49M,0.86
09-29-2004,1730.65,1705.20,1733.90,1696.00,18.00M,1.64
09-28-2004,1702.65,1715.20,1717.85,1700.05,12.13M,-0.89
09-27-2004,1718.00,1718.15,1722.30,1705.55,11.31M,-0.19
09-24-2004,1721.25,1715.10,1737.50,1715.10,16.51M,-0.30
09-23-2004,1726.40,1743.00,1746.70,1723.00,17.27M,-1.48
09-22-2004,1752.25,1750.00,1759.40,1732.15,15.81M,0.21
09-21-2004,1748.65,1724.85,1750.40,1723.60,11.55M,1.29
09-20-2004,1726.30,1634.00,1738.00,1634.00,10.70M,-0.20
09-17-2004,1729.75,1699.00,1732.00,1699.00,14.28M,1.92
09-16-2004,1697.10,1669.00,1699.40,1668.00,10.77M,1.42
09-15-2004,1673.40,1675.00,1684.40,1665.35,11.61M,-0.21
09-14-2004,1677.00,1668.00,1678.90,1662.00,8.76M,0.66
09-13-2004,1666.05,1666.50,1674.80,1662.35,9.20M,0.12
09-10-2004,1664.10,1642.00,1666.80,1637.70,11.63M,1.24
09-09-2004,1643.70,1649.00,1652.40,1635.25,10.87M,-0.39
09-08-2004,1650.15,1645.85,1652.00,1642.80,8.23M,0.36
09-07-2004,1644.30,1639.00,1646.50,1635.35,9.03M,0.35
09-06-2004,1638.50,1635.00,1643.95,1632.00,8.32M,0.53
09-03-2004,1629.85,1627.00,1632.00,1615.20,10.11M,0.28
09-02-2004,1625.30,1626.00,1638.70,1619.75,11.88M,-0.16
09-01-2004,1627.90,1629.00,1633.95,1625.05,7.45M,0.06
08-31-2004,1627.00,1619.80,1629.75,1610.00,12.21M,0.33
08-30-2004,1621.65,1608.00,1623.60,1607.00,8.40M,1.33
08-27-2004,1600.40,1604.00,1612.55,1590.00,11.41M,-0.64
08-26-2004,1610.75,1604.00,1614.50,1603.00,9.01M,0.73
08-25-2004,1599.10,1600.00,1602.90,1588.20,10.04M,0.33
08-24-2004,1593.90,1582.15,1603.50,1581.10,15.05M,0.90
08-23-2004,1579.70,1591.00,1595.00,1573.45,16.79M,-0.41
08-20-2004,1586.15,1602.00,1603.00,1579.00,17.13M,-1.29
08-19-2004,1606.85,1587.40,1609.80,1584.10,17.80M,1.70
08-18-2004,1580.00,1590.00,1596.60,1573.55,14.41M,-1.34
08-17-2004,1601.50,1608.00,1615.90,1595.20,14.72M,0.17
08-16-2004,1598.85,1591.00,1603.30,1578.55,17.74M,0.05
08-13-2004,1598.00,1603.90,1611.05,1588.10,21.36M,-0.52
08-12-2004,1606.35,1616.00,1624.00,1596.75,20.99M,-0.66
08-11-2004,1617.00,1648.95,1650.35,1613.10,21.27M,-1.95
08-10-2004,1649.15,1645.00,1653.65,1636.00,12.05M,0.29
08-09-2004,1644.30,1628.65,1647.70,1616.10,14.48M,0.67
08-06-2004,1633.35,1654.80,1659.40,1625.10,18.98M,-1.42
08-05-2004,1656.80,1624.15,1659.50,1624.15,13.41M,2.17
08-04-2004,1621.55,1622.65,1628.40,1610.25,14.99M,-0.23
08-03-2004,1625.35,1636.00,1642.50,1620.00,14.99M,-0.51
08-02-2004,1633.60,1625.70,1635.80,1612.75,12.60M,0.66
07-30-2004,1622.95,1606.20,1629.00,1606.05,13.58M,0.26
07-29-2004,1618.70,1595.25,1619.30,1589.60,10.34M,1.58
07-28-2004,1593.45,1599.00,1605.00,1585.00,12.82M,-0.25
07-27-2004,1597.45,1612.20,1620.45,1594.30,18.13M,-0.91
07-26-2004,1612.20,1592.00,1614.45,1578.65,13.13M,1.07
07-23-2004,1595.20,1593.00,1598.85,1582.50,12.44M,0.49
07-22-2004,1587.45,1598.00,1604.00,1578.50,18.38M,0.68
07-21-2004,1576.65,1554.85,1597.00,1546.00,14.76M,1.61
07-20-2004,1551.65,1556.50,1560.80,1541.40,14.55M,-0.50
07-19-2004,1559.40,1550.00,1570.70,1543.00,12.74M,0.71
07-16-2004,1548.45,1532.00,1551.70,1521.40,14.79M,1.29
07-15-2004,1528.70,1506.15,1532.95,1503.00,15.94M,1.25
07-14-2004,1509.85,1528.95,1530.00,1505.00,14.14M,-0.98
07-13-2004,1524.75,1548.00,1552.00,1513.10,11.11M,-1.17
07-12-2004,1542.80,1532.25,1549.95,1523.10,10.25M,0.33
07-09-2004,1537.65,1487.00,1543.00,1453.00,19.50M,2.55
07-08-2004,1499.40,1560.00,1572.00,1487.75,40.68M,-3.51
07-07-2004,1554.00,1542.25,1565.70,1541.00,22.02M,0.34
07-06-2004,1548.70,1514.70,1551.65,1510.20,17.87M,2.32
07-05-2004,1513.55,1531.00,1532.50,1510.00,15.25M,-0.73
07-02-2004,1524.70,1516.70,1536.40,1508.10,22.89M,0.11
07-01-2004,1523.10,1488.00,1524.90,1484.30,17.96M,2.57
06-30-2004,1484.90,1504.00,1512.85,1480.30,18.85M,-1.04
06-29-2004,1500.50,1492.00,1509.40,1482.45,19.03M,0.30
06-28-2004,1496.00,1470.00,1498.80,1466.35,12.47M,1.98
06-25-2004,1467.00,1453.00,1473.95,1444.00,15.12M,-0.25
06-24-2004,1470.75,1451.30,1472.00,1440.00,14.94M,1.61
06-23-2004,1447.50,1480.30,1484.90,1443.25,16.28M,-1.93
06-22-2004,1475.95,1473.00,1489.00,1467.50,16.29M,0.01
06-21-2004,1475.85,1490.00,1496.00,1473.15,15.15M,-0.60
06-18-2004,1484.70,1510.00,1510.00,1477.20,20.98M,-1.63
06-17-2004,1509.30,1488.90,1516.60,1472.35,17.32M,1.63
06-16-2004,1485.15,1496.00,1510.00,1479.55,15.43M,-0.40
06-15-2004,1491.05,1464.00,1501.00,1464.00,18.36M,1.64
06-14-2004,1466.95,1486.25,1497.00,1461.50,17.89M,-1.59
06-11-2004,1490.70,1522.25,1526.90,1486.50,17.73M,-2.46
06-10-2004,1528.25,1527.00,1534.75,1514.40,12.55M,-0.05
06-09-2004,1529.00,1536.55,1544.00,1520.10,16.92M,-0.15
06-08-2004,1531.30,1529.40,1537.00,1501.35,18.31M,0.78
06-07-2004,1519.45,1510.00,1540.00,1508.25,17.97M,1.06
06-04-2004,1503.50,1456.50,1510.00,1452.00,22.97M,2.43
06-03-2004,1467.85,1527.80,1544.70,1458.10,26.06M,-3.21
06-02-2004,1516.60,1484.00,1527.80,1479.00,19.31M,2.24
06-01-2004,1483.35,1480.00,1514.00,1477.00,20.15M,1.31
05-31-2004,1464.15,1473.00,1492.00,1436.30,24.45M,-1.23
05-28-2004,1482.40,1551.10,1551.10,1475.00,23.41M,-6.56
05-27-2004,1586.40,1585.00,1608.45,1573.30,17.53M,-0.50
05-26-2004,1594.45,1607.90,1628.00,1584.95,19.62M,-0.43
05-25-2004,1601.40,1589.00,1621.40,1544.00,22.59M,0.16
05-24-2004,1598.80,1557.00,1604.50,1557.00,17.99M,3.18
05-21-2004,1549.55,1503.00,1556.70,1463.35,27.30M,2.57
05-20-2004,1510.75,1542.00,1568.00,1495.10,18.90M,-2.37
05-19-2004,1547.40,1478.80,1553.70,1478.80,24.90M,5.12
05-18-2004,1472.00,1379.00,1498.10,1360.00,22.47M,10.07
05-17-2004,1337.35,1555.50,1555.50,1258.80,16.06M,-15.01
05-14-2004,1573.45,1705.00,1712.00,1552.30,41.05M,-7.32
05-13-2004,1697.75,1694.60,1733.80,1628.00,38.60M,0.17
05-12-2004,1694.90,1665.65,1701.65,1661.25,20.48M,1.01
05-11-2004,1677.90,1741.10,1741.10,1666.40,20.11M,-3.96
05-10-2004,1747.15,1780.60,1780.60,1736.00,20.81M,-2.22
05-07-2004,1786.75,1817.50,1818.90,1781.10,16.20M,-1.93
05-06-2004,1821.85,1806.50,1828.40,1806.50,12.11M,1.20
05-05-2004,1800.25,1788.00,1805.40,1784.15,15.03M,0.98
05-04-2004,1782.80,1759.00,1791.80,1759.00,18.24M,1.57
05-03-2004,1755.25,1773.15,1775.00,1731.55,24.29M,-1.58
04-30-2004,1783.35,1800.00,1812.00,1775.05,14.55M,-1.42
04-29-2004,1808.95,1811.10,1816.20,1791.30,15.44M,-0.39
04-28-2004,1816.10,1813.90,1831.70,1798.00,17.82M,-0.10
04-27-2004,1818.00,1876.00,1876.00,1813.60,25.35M,-3.89
04-23-2004,1891.50,1892.00,1904.85,1885.10,17.71M,0.09
04-22-2004,1889.85,1873.20,1894.70,1867.10,18.24M,0.98
04-21-2004,1871.45,1833.30,1874.90,1828.70,21.28M,1.65
04-20-2004,1841.05,1839.00,1846.85,1825.60,18.90M,0.29
